Stock,Daily mean,Annualized rate of return,Annualized volatility,Sharpe ratio,Cumulative return,Max drawdown,Win rate,Composite score
stock_75_HSI,1.0124999999996136e-05,0.0025514999999990263,0.5744741037976413,0.004441453466974367,-0.1483105060639187,-0.5094066594451919,0.45161290322580644,0.16548913043478258
stock_26_HSI,-1.067741935483954e-05,-0.002690709677419564,0.5356780324263193,-0.005022997984875667,-0.13125194432702492,-0.41795934242223975,0.4274193548387097,0.1630434782608696
stock_14_SP100,-0.0004312701612903249,-0.10868008064516187,0.3348112687595309,-0.3246010238777787,-0.15003008104017623,-0.4451873090523373,0.5,0.16277173913043477
stock_30_HSI,0.00020224999999999968,0.05096699999999992,0.7003566389168732,0.07277292334777069,-0.16860305605373016,-0.5255797895627515,0.4153225806451613,0.15869565217391304
stock_83_HSI,-0.0004688266129032261,-0.11814430645161297,0.47991189577810295,-0.24617915807246296,-0.20981826367910872,-0.3471617595851814,0.4838709677419355,0.15516304347826088
stock_71_SP100,-0.0007049596774193527,-0.17764983870967688,0.3473405666605535,-0.511457214507539,-0.21163812036798302,-0.4203371314766875,0.532258064516129,0.15461956521739129
stock_50_HSI,0.00016327419354838742,0.04114509677419363,0.6814198821037148,0.06038141512274099,-0.1650049403501056,-0.5823337382515648,0.43548387096774194,0.15326086956521737
stock_12_SP100,-0.0003627983870967746,-0.0914251935483872,1.0187832191959614,-0.08973959506374801,-0.795836626889674,-0.9254892426712674,0.5403225806451613,0.14864130434782608
stock_100_SP100,-0.0010472419354838702,-0.2639049677419353,0.6932543175615339,-0.3806755487224367,-0.5019347606083406,-0.6667236839331322,0.5645161290322581,0.13152173913043477
stock_77_HSI,-0.00028236290322580836,-0.07115545161290371,0.5461858367884628,-0.1302769988165441,-0.19355423760692847,-0.42157293618094344,0.4314516129032258,0.1296195652173913
stock_67_HSI,-0.0005414959677419371,-0.13645698387096813,0.43010299911381733,-0.31726582737652054,-0.2012920233364457,-0.35904687452636846,0.4435483870967742,0.12744565217391302
stock_22_SP100,-0.0008239112903225785,-0.20762564516128978,0.3925464876255121,-0.5289198902713502,-0.2448405052128273,-0.3991237595592457,0.4838709677419355,0.11766304347826086
stock_32_HSI,-0.000646350806451611,-0.16288040322580596,0.3938677067964225,-0.41354089308467623,-0.21058531617901,-0.39347557742468564,0.4435483870967742,0.10978260869565216
stock_71_HSI,-0.0005888548387096781,-0.14839141935483888,0.5409225757939926,-0.2743302387352251,-0.252174784257312,-0.5461125609422629,0.4637096774193548,0.10625
stock_48_SP100,-0.0011442580645161288,-0.28835303225806447,0.5071478356586038,-0.5685778622787514,-0.341711996933622,-0.6278534785705594,0.5201612903225806,0.09592391304347826
stock_38_HSI,-0.0007459959677419374,-0.18799098387096824,0.5129122555926873,-0.366516849268377,-0.2691798161907877,-0.49427770716208824,0.4435483870967742,0.08967391304347827
stock_63_HSI,-0.0010717903225806417,-0.2700911612903217,0.4538586114981693,-0.5950997831654256,-0.30783842727455113,-0.542902604861379,0.49193548387096775,0.08940217391304348
stock_70_HSI,-0.0010515161290322564,-0.2649820645161286,0.7819195139320023,-0.33888662425576976,-0.4332611226396741,-0.7299406949013658,0.47580645161290325,0.07853260869565216
stock_47_HSI,-0.0009361249999999947,-0.23590349999999866,0.6505655817597072,-0.36261294266737265,-0.3550843557933554,-0.5899003259285597,0.4274193548387097,0.06657608695652173
stock_61_HSI,-0.0018440725806451613,-0.46470629032258065,0.4106569554496812,-1.1316167525123588,-0.4176048630758922,-0.524875373692119,0.4798387096774194,0.06494565217391304
stock_79_HSI,-0.0012148911290322565,-0.30615256451612866,0.38691747094116996,-0.7912606369813643,-0.3127208930844865,-0.4921798358162311,0.4435483870967742,0.0641304347826087
stock_68_HSI,-0.000940612903225811,-0.23703445161290437,0.5429669703768135,-0.43655408992632627,-0.31522588892853975,-0.5506541088862257,0.42338709677419356,0.06304347826086956
stock_22_HSI,-0.0013898709677419385,-0.3502474838709685,0.44652951581076955,-0.7843770041382807,-0.3582693305971302,-0.5332760255347774,0.4637096774193548,0.06086956521739131
stock_69_HSI,-0.0018089354838709733,-0.4558517419354853,0.6113993105102064,-0.7455875956992521,-0.47066434714221383,-0.5721844270389779,0.43548387096774194,0.03641304347826087
stock_21_HSI,-0.0017012499999999973,-0.4287149999999993,0.5377918251445889,-0.7971764908935468,-0.43115563821341163,-0.6030349049829122,0.43951612903225806,0.03233695652173913
stock_66_HSI,-0.002535133064516127,-0.638853532258064,0.8216765990647988,-0.7774999713819072,-0.622102599839054,-0.7988238018528898,0.4153225806451613,0.017119565217391303
